False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.996875, 1.2857030630111694
0.0, 0.828125, 0.7409156560897827
0.003125, 0.828125, 0.7366684079170227
0.003125, 0.4125, 0.4515502154827118
0.00625, 0.4125, 0.4514676630496979
0.00625, 0.30937499999999996, 0.3879440128803253
0.009375, 0.30937499999999996, 0.3873402178287506
0.009375, 0.30000000000000004, 0.38338103890419006
0.0125, 0.30000000000000004, 0.38255318999290466
0.0125, 0.275, 0.3722207546234131
0.015625, 0.275, 0.3702181279659271
0.015625, 0.20625000000000004, 0.339422345161438
0.01875, 0.20625000000000004, 0.33856597542762756
0.01875, 0.1875, 0.33049067854881287
0.021875, 0.1875, 0.32938268780708313
0.021875, 0.18437499999999996, 0.32499271631240845
0.025, 0.18437499999999996, 0.32307401299476624
0.025, 0.17812499999999998, 0.31595882773399353
0.028125, 0.17812499999999998, 0.3139607012271881
0.028125, 0.16249999999999998, 0.305076003074646
0.03125, 0.16249999999999998, 0.30506229400634766
0.03125, 0.15625, 0.30298107862472534
0.0375, 0.15625, 0.2984713912010193
0.0375, 0.15000000000000002, 0.2960376739501953
0.040625, 0.15000000000000002, 0.2945142388343811
0.040625, 0.140625, 0.29189878702163696
0.04375, 0.140625, 0.2918856143951416
0.04375, 0.13437500000000002, 0.28679004311561584
0.053125, 0.13437500000000002, 0.2858162224292755
0.053125, 0.125, 0.2813700735569
0.05625, 0.125, 0.2777288854122162
0.05625, 0.12187499999999996, 0.2747500240802765
0.059375, 0.12187499999999996, 0.26979658007621765
0.059375, 0.11562499999999998, 0.2668018937110901
0.065625, 0.11562499999999998, 0.26412346959114075
0.065625, 0.11250000000000004, 0.26341956853866577
0.071875, 0.11250000000000004, 0.26192161440849304
0.071875, 0.109375, 0.2608712613582611
0.075, 0.109375, 0.26017484068870544
0.075, 0.07499999999999996, 0.24442575871944427
0.084375, 0.07499999999999996, 0.23978567123413086
0.084375, 0.07187500000000002, 0.22956597805023193
0.090625, 0.07187500000000002, 0.22652116417884827
0.090625, 0.06874999999999998, 0.22538423538208008
0.1, 0.06874999999999998, 0.22227375209331512
0.1, 0.06562500000000004, 0.22180558741092682
0.103125, 0.06562500000000004, 0.221628800034523
0.103125, 0.05312499999999998, 0.2130950391292572
0.11875, 0.05312499999999998, 0.20840127766132355
0.11875, 0.043749999999999956, 0.20567117631435394
0.1375, 0.043749999999999956, 0.1944807767868042
0.1375, 0.04062500000000002, 0.19318887591362
0.146875, 0.04062500000000002, 0.18905037641525269
0.146875, 0.03749999999999998, 0.18848375976085663
0.153125, 0.03749999999999998, 0.18692970275878906
0.153125, 0.034375000000000044, 0.18667250871658325
0.1625, 0.034375000000000044, 0.18282578885555267
0.1625, 0.03125, 0.18226225674152374
0.16875, 0.03125, 0.17743471264839172
0.16875, 0.028124999999999956, 0.1771688312292099
0.171875, 0.028124999999999956, 0.17665763199329376
0.171875, 0.025000000000000022, 0.1734878569841385
0.178125, 0.025000000000000022, 0.16986817121505737
0.178125, 0.021874999999999978, 0.16948826611042023
0.184375, 0.021874999999999978, 0.16930195689201355
0.184375, 0.018750000000000044, 0.16904909908771515
0.2, 0.018750000000000044, 0.16686363518238068
0.2, 0.015625, 0.16532395780086517
0.225, 0.015625, 0.1615162491798401
0.225, 0.012499999999999956, 0.15972580015659332
0.35625, 0.012499999999999956, 0.13515563309192657
0.35625, 0.009375000000000022, 0.13486719131469727
0.421875, 0.009375000000000022, 0.1272416114807129
0.421875, 0.006249999999999978, 0.12663473188877106
0.45, 0.006249999999999978, 0.12339527904987335
0.45, 0.0031250000000000444, 0.12286750227212906
0.559375, 0.0031250000000000444, 0.1080297902226448
0.559375, 0.0, 0.1079879030585289
0.99375, 0.0, 0.030492551624774933
1.0, 0.0, 0.0003162277571391314
