False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.996875, 1.1071152687072754
0.0, 0.684375, 0.4950736463069916
0.003125, 0.684375, 0.4905758798122406
0.003125, 0.66875, 0.4833489954471588
0.00625, 0.66875, 0.48049020767211914
0.00625, 0.571875, 0.4390854239463806
0.009375, 0.571875, 0.43820422887802124
0.009375, 0.503125, 0.4129871726036072
0.0125, 0.503125, 0.4091598093509674
0.0125, 0.5, 0.40741169452667236
0.015625, 0.5, 0.4058983325958252
0.015625, 0.49687499999999996, 0.40422219038009644
0.01875, 0.49687499999999996, 0.40422186255455017
0.01875, 0.46562499999999996, 0.39095836877822876
0.021875, 0.46562499999999996, 0.3908103108406067
0.021875, 0.43125, 0.3783048689365387
0.025, 0.43125, 0.3771762549877167
0.025, 0.37187499999999996, 0.35559284687042236
0.028125, 0.37187499999999996, 0.35500454902648926
0.028125, 0.34375, 0.34758102893829346
0.03125, 0.34375, 0.3443922698497772
0.03125, 0.34062499999999996, 0.3443518877029419
0.034375, 0.34062499999999996, 0.3428576588630676
0.034375, 0.30937499999999996, 0.3277586102485657
0.0375, 0.30937499999999996, 0.32750311493873596
0.0375, 0.24687499999999996, 0.3072221577167511
0.040625, 0.24687499999999996, 0.3067587912082672
0.040625, 0.19374999999999998, 0.28365465998649597
0.04375, 0.19374999999999998, 0.282889723777771
0.04375, 0.18125000000000002, 0.2789667844772339
0.05, 0.18125000000000002, 0.2724774479866028
0.05, 0.16874999999999996, 0.2575235962867737
0.05625, 0.16874999999999996, 0.2528197467327118
0.05625, 0.16562500000000002, 0.2520199120044708
0.059375, 0.16562500000000002, 0.2518945336341858
0.059375, 0.15312499999999996, 0.24508489668369293
0.0625, 0.15312499999999996, 0.24139659106731415
0.0625, 0.12812500000000004, 0.2367469221353531
0.065625, 0.12812500000000004, 0.23377057909965515
0.065625, 0.12187499999999996, 0.2320321649312973
0.071875, 0.12187499999999996, 0.23008723556995392
0.071875, 0.11562499999999998, 0.22779111564159393
0.075, 0.11562499999999998, 0.22764505445957184
0.075, 0.11250000000000004, 0.22352063655853271
0.09375, 0.11250000000000004, 0.21946807205677032
0.09375, 0.109375, 0.21877287328243256
0.1, 0.109375, 0.21845164895057678
0.1, 0.10312500000000002, 0.21646693348884583
0.109375, 0.10312500000000002, 0.21612641215324402
0.109375, 0.09375, 0.21205389499664307
0.11875, 0.09375, 0.2104700207710266
0.11875, 0.09062499999999996, 0.20838549733161926
0.13125, 0.09062499999999996, 0.20570829510688782
0.13125, 0.08750000000000002, 0.2054527997970581
0.1375, 0.08750000000000002, 0.20457768440246582
0.1375, 0.08437499999999998, 0.20328310132026672
0.140625, 0.08437499999999998, 0.20192280411720276
0.140625, 0.078125, 0.2007495015859604
0.14375, 0.078125, 0.2002061903476715
0.14375, 0.07499999999999996, 0.19879268109798431
0.146875, 0.07499999999999996, 0.19792389869689941
0.146875, 0.06562500000000004, 0.19419123232364655
0.15, 0.06562500000000004, 0.19261568784713745
0.15, 0.05312499999999998, 0.18965788185596466
0.15625, 0.05312499999999998, 0.18782342970371246
0.15625, 0.046875, 0.1872071623802185
0.171875, 0.046875, 0.18275800347328186
0.171875, 0.043749999999999956, 0.18011689186096191
0.203125, 0.043749999999999956, 0.17266406118869781
0.203125, 0.04062500000000002, 0.17167453467845917
0.215625, 0.04062500000000002, 0.16877906024456024
0.215625, 0.03749999999999998, 0.16826878488063812
0.221875, 0.03749999999999998, 0.1672278195619583
0.221875, 0.034375000000000044, 0.16693803668022156
0.25, 0.034375000000000044, 0.1619863361120224
0.25, 0.03125, 0.16183649003505707
0.265625, 0.03125, 0.1594490110874176
0.265625, 0.028124999999999956, 0.1592656821012497
0.28125, 0.028124999999999956, 0.15664933621883392
0.28125, 0.025000000000000022, 0.1564129739999771
0.290625, 0.025000000000000022, 0.15437106788158417
0.290625, 0.021874999999999978, 0.15425914525985718
0.325, 0.021874999999999978, 0.15149378776550293
0.325, 0.018750000000000044, 0.15009711682796478
0.340625, 0.018750000000000044, 0.1475917547941208
0.340625, 0.009375000000000022, 0.14658084511756897
0.396875, 0.009375000000000022, 0.13875322043895721
0.396875, 0.006249999999999978, 0.13869990408420563
0.515625, 0.006249999999999978, 0.12833283841609955
0.515625, 0.0031250000000000444, 0.12688854336738586
0.565625, 0.0031250000000000444, 0.11872147023677826
0.565625, 0.0, 0.11847051233053207
0.99375, 0.0, 0.0345475897192955
1.0, 0.0, 0.0003162277571391314
