False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.99, 1.0650290250778198
0.0, 0.89, 0.5054758191108704
0.01, 0.89, 0.5009850859642029
0.01, 0.8200000000000001, 0.4303607642650604
0.02, 0.8200000000000001, 0.41749653220176697
0.02, 0.73, 0.35518234968185425
0.03, 0.73, 0.3543667793273926
0.03, 0.71, 0.3381105363368988
0.05, 0.71, 0.3252120316028595
0.05, 0.7, 0.3184182345867157
0.06, 0.7, 0.3151073753833771
0.06, 0.61, 0.2724646031856537
0.08, 0.61, 0.26115602254867554
0.08, 0.6, 0.2594321668148041
0.1, 0.6, 0.2545301020145416
0.1, 0.49, 0.21734948456287384
0.11, 0.49, 0.21435017883777618
0.11, 0.33999999999999997, 0.18853887915611267
0.12, 0.33999999999999997, 0.18601414561271667
0.12, 0.32999999999999996, 0.18000318109989166
0.13, 0.32999999999999996, 0.17974798381328583
0.13, 0.29000000000000004, 0.17371152341365814
0.14, 0.29000000000000004, 0.17163118720054626
0.14, 0.27, 0.16531425714492798
0.15, 0.27, 0.16212032735347748
0.15, 0.19999999999999996, 0.15634089708328247
0.16, 0.19999999999999996, 0.15499238669872284
0.16, 0.18999999999999995, 0.15243303775787354
0.18, 0.18999999999999995, 0.14949031174182892
0.18, 0.18000000000000005, 0.14425458014011383
0.2, 0.18000000000000005, 0.13984574377536774
0.2, 0.17000000000000004, 0.1374373584985733
0.22, 0.17000000000000004, 0.13373740017414093
0.22, 0.16000000000000003, 0.13184556365013123
0.24, 0.16000000000000003, 0.12930256128311157
0.24, 0.14, 0.12698239088058472
0.26, 0.14, 0.12151237577199936
0.26, 0.12, 0.11918942630290985
0.29, 0.12, 0.11480136215686798
0.29, 0.08999999999999997, 0.11384200304746628
0.32, 0.08999999999999997, 0.11134348809719086
0.32, 0.07999999999999996, 0.11114826798439026
0.39, 0.07999999999999996, 0.09962476044893265
0.39, 0.06999999999999995, 0.09923546016216278
0.4, 0.06999999999999995, 0.09809928387403488
0.4, 0.06000000000000005, 0.097942054271698
0.46, 0.06000000000000005, 0.08916012942790985
0.46, 0.040000000000000036, 0.08575832843780518
0.48, 0.040000000000000036, 0.0828850045800209
0.48, 0.030000000000000027, 0.08172626793384552
0.63, 0.030000000000000027, 0.062301211059093475
0.63, 0.020000000000000018, 0.06197543814778328
0.73, 0.020000000000000018, 0.0582415871322155
0.73, 0.010000000000000009, 0.05629508197307587
0.77, 0.010000000000000009, 0.05279531329870224
0.77, 0.0, 0.052557554095983505
1.0, 0.0, 0.02276703715324402
