False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.01, 1.0, 0.8774169087409973
0.01, 0.94, 0.5555484890937805
0.02, 0.94, 0.524594247341156
0.02, 0.92, 0.4892038106918335
0.03, 0.92, 0.45504313707351685
0.03, 0.69, 0.295873761177063
0.04, 0.69, 0.292244553565979
0.04, 0.62, 0.26294201612472534
0.05, 0.62, 0.25994575023651123
0.05, 0.43999999999999995, 0.22890669107437134
0.06, 0.43999999999999995, 0.22677703201770782
0.06, 0.43000000000000005, 0.22446171939373016
0.07, 0.43000000000000005, 0.22033534944057465
0.07, 0.28, 0.19624823331832886
0.08, 0.28, 0.19253432750701904
0.08, 0.18000000000000005, 0.17118138074874878
0.1, 0.18000000000000005, 0.1643318086862564
0.1, 0.17000000000000004, 0.16010050475597382
0.16, 0.17000000000000004, 0.1549837738275528
0.16, 0.16000000000000003, 0.1533912867307663
0.17, 0.16000000000000003, 0.15217021107673645
0.17, 0.08999999999999997, 0.12966780364513397
0.18, 0.08999999999999997, 0.1286849081516266
0.18, 0.06000000000000005, 0.12674331665039062
0.21, 0.06000000000000005, 0.12066294252872467
0.21, 0.050000000000000044, 0.11649129539728165
0.24, 0.050000000000000044, 0.11256542056798935
0.24, 0.040000000000000036, 0.11186429113149643
0.25, 0.040000000000000036, 0.10999351739883423
0.25, 0.030000000000000027, 0.10790576785802841
0.27, 0.030000000000000027, 0.10491524636745453
0.27, 0.020000000000000018, 0.1010657325387001
0.55, 0.020000000000000018, 0.07890471816062927
0.55, 0.010000000000000009, 0.07879775017499924
0.68, 0.010000000000000009, 0.06375262141227722
0.68, 0.0, 0.06329888850450516
1.0, 0.0, 0.01873142085969448
