False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.99, 1.011252522468567
0.0, 0.98, 0.9000392556190491
0.01, 0.98, 0.8972882628440857
0.01, 0.86, 0.6811753511428833
0.02, 0.86, 0.6628469824790955
0.02, 0.83, 0.6370686292648315
0.03, 0.83, 0.5805463194847107
0.03, 0.79, 0.5643612146377563
0.04, 0.79, 0.5584791898727417
0.04, 0.77, 0.5305382013320923
0.05, 0.77, 0.5109248757362366
0.05, 0.74, 0.4966524541378021
0.06, 0.74, 0.4746628999710083
0.06, 0.73, 0.451566219329834
0.07, 0.73, 0.44958850741386414
0.07, 0.7, 0.4256628453731537
0.08, 0.7, 0.4218524098396301
0.08, 0.65, 0.3961240351200104
0.09, 0.65, 0.38339105248451233
0.09, 0.5900000000000001, 0.34887194633483887
0.1, 0.5900000000000001, 0.34714415669441223
0.1, 0.5700000000000001, 0.32831108570098877
0.11, 0.5700000000000001, 0.32795318961143494
0.11, 0.53, 0.31214043498039246
0.12, 0.53, 0.30532509088516235
0.12, 0.52, 0.3007199168205261
0.13, 0.52, 0.29745280742645264
0.13, 0.51, 0.2930378019809723
0.14, 0.51, 0.28636306524276733
0.14, 0.42000000000000004, 0.2576943635940552
0.17, 0.42000000000000004, 0.24149857461452484
0.17, 0.39, 0.23237530887126923
0.18, 0.39, 0.22991499304771423
0.18, 0.38, 0.22975130379199982
0.19, 0.38, 0.22720293700695038
0.19, 0.36, 0.22247359156608582
0.23, 0.36, 0.21607930958271027
0.23, 0.31999999999999995, 0.20887166261672974
0.24, 0.31999999999999995, 0.205856055021286
0.24, 0.29000000000000004, 0.19497431814670563
0.25, 0.29000000000000004, 0.1948508769273758
0.25, 0.26, 0.1884443163871765
0.29, 0.26, 0.1790006160736084
0.29, 0.25, 0.17830990254878998
0.3, 0.25, 0.1778458058834076
0.3, 0.24, 0.16739438474178314
0.31, 0.24, 0.16546855866909027
0.31, 0.22999999999999998, 0.164778470993042
0.32, 0.22999999999999998, 0.16441871225833893
0.32, 0.21999999999999997, 0.1612541228532791
0.34, 0.21999999999999997, 0.1515001356601715
0.34, 0.19999999999999996, 0.14977122843265533
0.35, 0.19999999999999996, 0.1454094499349594
0.35, 0.17000000000000004, 0.13755954802036285
0.36, 0.17000000000000004, 0.13729001581668854
0.36, 0.16000000000000003, 0.13515836000442505
0.39, 0.16000000000000003, 0.12657873332500458
0.39, 0.14, 0.12347978353500366
0.4, 0.14, 0.12320563942193985
0.4, 0.13, 0.12251400947570801
0.41, 0.13, 0.12244052439928055
0.41, 0.12, 0.1208290159702301
0.46, 0.12, 0.1139371395111084
0.46, 0.10999999999999999, 0.11365296691656113
0.47, 0.10999999999999999, 0.11334630846977234
0.47, 0.08999999999999997, 0.11087004840373993
0.5, 0.08999999999999997, 0.10832659155130386
0.5, 0.07999999999999996, 0.1075395718216896
0.58, 0.07999999999999996, 0.09429683536291122
0.58, 0.06999999999999995, 0.09429477155208588
0.64, 0.06999999999999995, 0.08536426723003387
0.64, 0.06000000000000005, 0.08449316024780273
0.74, 0.06000000000000005, 0.06591629981994629
0.74, 0.040000000000000036, 0.06525970250368118
0.77, 0.040000000000000036, 0.05982176214456558
0.77, 0.030000000000000027, 0.05876467749476433
0.8, 0.030000000000000027, 0.0532936155796051
0.8, 0.020000000000000018, 0.052066415548324585
0.83, 0.020000000000000018, 0.04603530094027519
0.83, 0.010000000000000009, 0.04023442789912224
0.95, 0.010000000000000009, 0.02243274264037609
0.95, 0.0, 0.02215684950351715
1.0, 0.0, 0.009663267061114311
