False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.99, 1.2770942449569702
0.01, 0.99, 1.2712091207504272
0.01, 0.88, 0.6227636933326721
0.02, 0.88, 0.5956923365592957
0.02, 0.83, 0.4789944887161255
0.03, 0.83, 0.47709542512893677
0.03, 0.75, 0.41827231645584106
0.04, 0.75, 0.4175032377243042
0.04, 0.7, 0.38044729828834534
0.05, 0.7, 0.36946380138397217
0.05, 0.52, 0.2668772339820862
0.07, 0.52, 0.2573048770427704
0.07, 0.5, 0.24804972112178802
0.08, 0.5, 0.2430954873561859
0.08, 0.45999999999999996, 0.22760728001594543
0.09, 0.45999999999999996, 0.2230275720357895
0.09, 0.41000000000000003, 0.2159312218427658
0.1, 0.41000000000000003, 0.21530066430568695
0.1, 0.4, 0.21195754408836365
0.11, 0.4, 0.20704010128974915
0.11, 0.39, 0.20580770075321198
0.13, 0.39, 0.2039216011762619
0.13, 0.29000000000000004, 0.17673207819461823
0.14, 0.29000000000000004, 0.1759108006954193
0.14, 0.21999999999999997, 0.15600521862506866
0.15, 0.21999999999999997, 0.1529230922460556
0.15, 0.19999999999999996, 0.15246902406215668
0.16, 0.19999999999999996, 0.14744870364665985
0.16, 0.18000000000000005, 0.13827043771743774
0.19, 0.18000000000000005, 0.12990061938762665
0.19, 0.17000000000000004, 0.12583526968955994
0.28, 0.17000000000000004, 0.11540031433105469
0.28, 0.15000000000000002, 0.1082940399646759
0.3, 0.15000000000000002, 0.10791206359863281
0.3, 0.14, 0.10713458806276321
0.42, 0.14, 0.09554176777601242
0.42, 0.13, 0.09410779178142548
0.43, 0.13, 0.09387500584125519
0.43, 0.12, 0.09375349432229996
0.52, 0.12, 0.0821927860379219
0.52, 0.10999999999999999, 0.08083764463663101
0.53, 0.10999999999999999, 0.07939575612545013
0.53, 0.09999999999999998, 0.07348071783781052
0.57, 0.09999999999999998, 0.06955032050609589
0.57, 0.08999999999999997, 0.0683739110827446
0.6, 0.08999999999999997, 0.0657687783241272
0.6, 0.06999999999999995, 0.06250971555709839
0.63, 0.06999999999999995, 0.05688462778925896
0.63, 0.06000000000000005, 0.05618147552013397
0.64, 0.06000000000000005, 0.055999189615249634
0.64, 0.050000000000000044, 0.054851800203323364
0.77, 0.050000000000000044, 0.044012218713760376
0.77, 0.040000000000000036, 0.042159512639045715
0.78, 0.040000000000000036, 0.04155157133936882
0.78, 0.030000000000000027, 0.039560820907354355
0.93, 0.030000000000000027, 0.023795824497938156
0.93, 0.020000000000000018, 0.02363191731274128
0.95, 0.020000000000000018, 0.020923838019371033
0.95, 0.010000000000000009, 0.018758969381451607
0.98, 0.010000000000000009, 0.016235265880823135
0.98, 0.0, 0.015539933927357197
1.0, 0.0, 0.008268333040177822
