False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.996875, 1.3569163084030151
0.0, 0.80625, 0.7954747676849365
0.003125, 0.80625, 0.7949474453926086
0.003125, 0.675, 0.668560266494751
0.00625, 0.675, 0.6680760383605957
0.00625, 0.665625, 0.6541866660118103
0.0125, 0.665625, 0.6401121616363525
0.0125, 0.659375, 0.6333195567131042
0.015625, 0.659375, 0.6308338046073914
0.015625, 0.5125, 0.5258667469024658
0.01875, 0.5125, 0.5252223014831543
0.01875, 0.475, 0.4973461627960205
0.025, 0.475, 0.49141833186149597
0.025, 0.35624999999999996, 0.40496981143951416
0.028125, 0.35624999999999996, 0.40290209650993347
0.028125, 0.31562500000000004, 0.36823415756225586
0.03125, 0.31562500000000004, 0.36730897426605225
0.03125, 0.2875, 0.35108116269111633
0.034375, 0.2875, 0.34688305854797363
0.034375, 0.275, 0.33583778142929077
0.0375, 0.275, 0.3299179971218109
0.0375, 0.24375000000000002, 0.3152685761451721
0.04375, 0.24375000000000002, 0.3088584840297699
0.04375, 0.20937499999999998, 0.2951989471912384
0.046875, 0.20937499999999998, 0.2951359748840332
0.046875, 0.19374999999999998, 0.2895362675189972
0.05, 0.19374999999999998, 0.2885521352291107
0.05, 0.17500000000000004, 0.2774081826210022
0.05625, 0.17500000000000004, 0.2763766348361969
0.05625, 0.15312499999999996, 0.26149696111679077
0.059375, 0.15312499999999996, 0.2597986161708832
0.059375, 0.15000000000000002, 0.25579962134361267
0.071875, 0.15000000000000002, 0.23696543276309967
0.071875, 0.13437500000000002, 0.22980359196662903
0.075, 0.13437500000000002, 0.22559019923210144
0.075, 0.13124999999999998, 0.22498737275600433
0.0875, 0.13124999999999998, 0.22164344787597656
0.0875, 0.125, 0.21816644072532654
0.090625, 0.125, 0.21699686348438263
0.090625, 0.12187499999999996, 0.21688617765903473
0.103125, 0.12187499999999996, 0.21573694050312042
0.103125, 0.109375, 0.20580896735191345
0.1125, 0.109375, 0.20424535870552063
0.1125, 0.10312500000000002, 0.20251643657684326
0.115625, 0.10312500000000002, 0.20096592605113983
0.115625, 0.09999999999999998, 0.20024630427360535
0.11875, 0.09999999999999998, 0.19964291155338287
0.11875, 0.09687500000000004, 0.19809064269065857
0.125, 0.09687500000000004, 0.19710110127925873
0.125, 0.09062499999999996, 0.19224976003170013
0.13125, 0.09062499999999996, 0.1912079155445099
0.13125, 0.08750000000000002, 0.19031445682048798
0.134375, 0.08750000000000002, 0.1895802617073059
0.134375, 0.08125000000000004, 0.1841721385717392
0.140625, 0.08125000000000004, 0.18134965002536774
0.140625, 0.078125, 0.18040049076080322
0.14375, 0.078125, 0.18008358776569366
0.14375, 0.06874999999999998, 0.1758761703968048
0.15, 0.06874999999999998, 0.17512838542461395
0.15, 0.059374999999999956, 0.16915543377399445
0.171875, 0.059374999999999956, 0.1604880392551422
0.171875, 0.05312499999999998, 0.159189835190773
0.178125, 0.05312499999999998, 0.1572391837835312
0.178125, 0.046875, 0.1566244214773178
0.1875, 0.046875, 0.15222695469856262
0.1875, 0.03749999999999998, 0.1511145830154419
0.19375, 0.03749999999999998, 0.14982444047927856
0.19375, 0.03125, 0.14915528893470764
0.2, 0.03125, 0.1472458690404892
0.2, 0.028124999999999956, 0.14532773196697235
0.284375, 0.028124999999999956, 0.11838667094707489
0.284375, 0.025000000000000022, 0.11784876137971878
0.309375, 0.025000000000000022, 0.11353885382413864
0.309375, 0.021874999999999978, 0.11269819736480713
0.315625, 0.021874999999999978, 0.11244459450244904
0.315625, 0.018750000000000044, 0.11240266263484955
0.35625, 0.018750000000000044, 0.10490530729293823
0.35625, 0.015625, 0.10473909229040146
0.39375, 0.015625, 0.09862713515758514
0.39375, 0.012499999999999956, 0.09799865633249283
0.478125, 0.012499999999999956, 0.0874636173248291
0.478125, 0.009375000000000022, 0.08698348701000214
0.4875, 0.009375000000000022, 0.0859827846288681
0.4875, 0.006249999999999978, 0.08481283485889435
0.528125, 0.006249999999999978, 0.0815805122256279
0.528125, 0.0031250000000000444, 0.0815790593624115
0.6625, 0.0031250000000000444, 0.06713426858186722
0.6625, 0.0, 0.0670945793390274
0.99375, 0.0, 0.01897144503891468
1.0, 0.0, 0.0003162277571391314
