False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.99, 1.2013182640075684
0.0, 0.74, 0.7305059432983398
0.01, 0.74, 0.7010491490364075
0.01, 0.71, 0.6781647205352783
0.02, 0.71, 0.6707102060317993
0.02, 0.55, 0.5919759273529053
0.05, 0.55, 0.5731765031814575
0.05, 0.51, 0.5473538637161255
0.06, 0.51, 0.5449803471565247
0.06, 0.35, 0.4605388641357422
0.07, 0.35, 0.4538932144641876
0.07, 0.30000000000000004, 0.4229033589363098
0.08, 0.30000000000000004, 0.42030447721481323
0.08, 0.29000000000000004, 0.4143071174621582
0.09, 0.29000000000000004, 0.40972593426704407
0.09, 0.28, 0.40949293971061707
0.12, 0.28, 0.3989558815956116
0.12, 0.24, 0.3784303367137909
0.13, 0.24, 0.36896079778671265
0.13, 0.22999999999999998, 0.3655729591846466
0.14, 0.22999999999999998, 0.36391904950141907
0.14, 0.21999999999999997, 0.36297109723091125
0.16, 0.21999999999999997, 0.3519538640975952
0.16, 0.20999999999999996, 0.3485627770423889
0.2, 0.20999999999999996, 0.3275609314441681
0.2, 0.16000000000000003, 0.31663453578948975
0.22, 0.16000000000000003, 0.30772697925567627
0.22, 0.15000000000000002, 0.3061940670013428
0.23, 0.15000000000000002, 0.30318334698677063
0.23, 0.14, 0.2982865869998932
0.25, 0.14, 0.2832152247428894
0.25, 0.13, 0.279054194688797
0.26, 0.13, 0.27859118580818176
0.26, 0.10999999999999999, 0.27806147933006287
0.29, 0.10999999999999999, 0.26784536242485046
0.29, 0.09999999999999998, 0.2656276822090149
0.32, 0.09999999999999998, 0.2559201419353485
0.32, 0.07999999999999996, 0.2482464462518692
0.35, 0.07999999999999996, 0.24092380702495575
0.35, 0.06999999999999995, 0.24018394947052002
0.37, 0.06999999999999995, 0.23450590670108795
0.37, 0.050000000000000044, 0.23381227254867554
0.53, 0.050000000000000044, 0.20322668552398682
0.53, 0.040000000000000036, 0.201994851231575
0.6, 0.040000000000000036, 0.1890053153038025
0.6, 0.030000000000000027, 0.1876806616783142
0.64, 0.030000000000000027, 0.17535772919654846
0.64, 0.020000000000000018, 0.1716800183057785
0.71, 0.020000000000000018, 0.16249394416809082
0.71, 0.010000000000000009, 0.15914051234722137
0.96, 0.010000000000000009, 0.09240155667066574
0.96, 0.0, 0.09086563438177109
1.0, 0.0, 0.03303427994251251
